               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.043287,            0.028547,            0.014198,             0.67741,             0.79678,             0.78626,             0.47671,            0.030665,            0.016627,            0.018551,             0.00835,             0.00835,             0.00835
                  52,            0.043057,            0.027288,            0.014488,             0.71434,             0.80959,             0.79613,             0.48796,            0.030918,             0.01648,            0.018238,            0.008317,            0.008317,            0.008317
                  53,            0.043603,            0.028323,            0.014093,             0.69786,             0.80448,             0.77953,             0.47872,            0.032356,            0.016439,            0.018396,            0.008284,            0.008284,            0.008284
                  54,            0.042671,            0.027867,            0.014439,             0.72956,             0.79058,             0.79117,             0.48495,            0.031722,            0.016493,            0.017985,            0.008251,            0.008251,            0.008251
                  55,             0.04305,            0.027932,            0.014032,             0.72052,             0.80986,             0.79074,             0.48287,            0.030979,            0.016454,            0.017945,            0.008218,            0.008218,            0.008218
                  56,            0.042832,            0.028109,            0.014029,             0.70764,             0.78521,             0.78968,              0.4869,            0.031094,            0.016505,            0.017198,            0.008185,            0.008185,            0.008185
                  57,            0.042824,            0.028508,            0.013806,             0.71597,             0.81775,              0.7997,             0.50741,            0.030596,            0.016386,            0.018018,            0.008152,            0.008152,            0.008152
                  58,            0.042774,            0.027835,            0.013691,             0.74412,             0.81594,                0.81,             0.50164,            0.030559,            0.016361,            0.017289,            0.008119,            0.008119,            0.008119
                  59,            0.042505,             0.02795,            0.013202,             0.73485,             0.79536,             0.79263,             0.49908,            0.030015,            0.016313,            0.017579,            0.008086,            0.008086,            0.008086
                  60,            0.043039,             0.02833,            0.013359,             0.70649,             0.81815,             0.79438,             0.48728,            0.030783,            0.016492,            0.017359,            0.008053,            0.008053,            0.008053
                  61,            0.042709,            0.027186,            0.013331,             0.75488,             0.81555,             0.80868,             0.50707,            0.030256,            0.016194,            0.016197,             0.00802,             0.00802,             0.00802
                  62,            0.042366,            0.026554,            0.013375,             0.75311,             0.81326,             0.80293,             0.49042,            0.031744,            0.016262,             0.01648,            0.007987,            0.007987,            0.007987
                  63,            0.042465,            0.026948,            0.013196,             0.72803,             0.80117,             0.80293,             0.49726,            0.030397,            0.016493,            0.018262,            0.007954,            0.007954,            0.007954
                  64,             0.04235,            0.027424,            0.012653,             0.75189,             0.80047,             0.80586,             0.49815,            0.030374,            0.016313,            0.016601,            0.007921,            0.007921,            0.007921
                  65,            0.042202,             0.02724,            0.013698,             0.75679,             0.81967,             0.81181,             0.50962,            0.030554,            0.016124,            0.015763,            0.007888,            0.007888,            0.007888
