               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.035236,            0.023774,            0.007294,             0.82435,             0.86045,             0.86128,             0.60455,            0.025867,            0.015334,            0.013206,            0.007129,            0.007129,            0.007129
                  89,            0.034792,            0.025113,           0.0074683,             0.80352,             0.85093,             0.85132,             0.59205,            0.026505,            0.015438,             0.01318,            0.007096,            0.007096,            0.007096
                  90,            0.035508,            0.024267,           0.0076971,              0.8104,             0.84907,              0.8617,             0.59758,            0.025683,            0.015252,            0.013327,            0.007063,            0.007063,            0.007063
                  91,            0.034861,            0.023962,           0.0073329,             0.82661,             0.86663,             0.87215,             0.59941,             0.02704,            0.015263,            0.011216,             0.00703,             0.00703,             0.00703
                  92,             0.03494,            0.024181,           0.0074026,             0.81382,              0.8319,              0.8536,             0.59613,            0.026372,            0.015231,            0.013264,            0.006997,            0.006997,            0.006997
                  93,            0.034598,            0.023758,           0.0069634,             0.82452,             0.85173,             0.86198,             0.60917,            0.026154,            0.015256,            0.014087,            0.006964,            0.006964,            0.006964
                  94,            0.034924,            0.024414,           0.0071915,             0.82513,             0.85619,             0.86473,             0.60559,            0.026728,            0.015119,            0.015023,            0.006931,            0.006931,            0.006931
                  95,            0.035549,            0.025088,           0.0071222,             0.81706,             0.84792,             0.85791,             0.60174,            0.026472,             0.01531,            0.012974,            0.006898,            0.006898,            0.006898
                  96,            0.035314,            0.024636,           0.0069643,             0.80767,             0.86334,             0.85416,             0.60147,            0.026024,            0.015297,            0.013717,            0.006865,            0.006865,            0.006865
                  97,             0.03415,             0.02418,           0.0072583,             0.82649,             0.86098,             0.86883,             0.60956,            0.026271,            0.015264,            0.010597,            0.006832,            0.006832,            0.006832
                  98,            0.034568,              0.0245,           0.0070246,             0.82656,             0.84884,             0.86476,             0.60849,            0.025534,            0.015176,            0.012747,            0.006799,            0.006799,            0.006799
                  99,            0.034051,            0.023294,           0.0069785,             0.82456,             0.84569,             0.86184,             0.60475,            0.025762,            0.015282,            0.012799,            0.006766,            0.006766,            0.006766
                 100,            0.034395,            0.024579,            0.007122,             0.80681,             0.84745,             0.85864,             0.60469,            0.026273,            0.015198,            0.012972,            0.006733,            0.006733,            0.006733
                 101,             0.03425,            0.024114,           0.0068465,             0.81825,             0.84859,             0.86406,             0.60652,            0.026066,            0.015097,            0.014444,              0.0067,              0.0067,              0.0067
                 102,            0.034269,            0.024748,            0.006982,             0.80856,             0.85795,             0.86215,             0.60458,            0.025735,            0.015095,            0.011592,            0.006667,            0.006667,            0.006667
                 103,            0.034177,            0.024238,           0.0068257,             0.82985,             0.83944,             0.85496,             0.59993,            0.025935,            0.015294,            0.012575,            0.006634,            0.006634,            0.006634
                 104,            0.034713,            0.023573,           0.0070369,              0.8127,             0.85832,             0.86509,             0.61115,            0.025523,            0.015129,            0.013887,            0.006601,            0.006601,            0.006601
                 105,            0.033822,            0.023203,           0.0067572,             0.83821,             0.86363,              0.8681,             0.60974,            0.025272,            0.015027,            0.012276,            0.006568,            0.006568,            0.006568
                 106,            0.033944,            0.024885,           0.0066031,             0.81111,             0.85989,             0.86148,             0.60475,            0.025835,             0.01523,            0.012599,            0.006535,            0.006535,            0.006535
                 107,            0.033918,            0.024936,           0.0067507,             0.81784,             0.84828,             0.85863,             0.60189,             0.02594,            0.015267,            0.013741,            0.006502,            0.006502,            0.006502
                 108,            0.034617,            0.024417,           0.0063922,             0.83648,             0.85149,             0.86423,             0.61008,            0.026788,            0.015216,            0.013986,            0.006469,            0.006469,            0.006469
                 109,            0.034003,            0.023483,           0.0069421,             0.82743,             0.84144,             0.85444,             0.60272,             0.02624,            0.015278,            0.012625,            0.006436,            0.006436,            0.006436
                 110,            0.034376,            0.023832,           0.0068677,             0.81603,             0.85467,             0.85798,             0.59761,            0.026863,            0.015266,            0.013764,            0.006403,            0.006403,            0.006403
                 111,            0.033648,            0.024555,           0.0070813,             0.84303,             0.85665,             0.86497,             0.60802,            0.026134,            0.015294,            0.013207,             0.00637,             0.00637,             0.00637
                 112,            0.033899,            0.024993,           0.0064789,             0.81951,             0.83741,             0.85246,             0.59494,            0.026397,            0.015465,            0.012712,            0.006337,            0.006337,            0.006337
                 113,            0.033738,            0.024011,           0.0067877,             0.83285,             0.85585,             0.86319,             0.61049,            0.025993,            0.015291,            0.011687,            0.006304,            0.006304,            0.006304
                 114,            0.033233,            0.024144,            0.006618,             0.82166,             0.83667,             0.85265,             0.59605,            0.026473,            0.015332,             0.01232,            0.006271,            0.006271,            0.006271
