               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,             0.03945,            0.027673,            0.010809,              0.7829,             0.83429,             0.84054,             0.55437,            0.028814,            0.015747,            0.015823,            0.007096,            0.007096,            0.007096
                  90,            0.040278,            0.026572,            0.011351,             0.76631,              0.8377,              0.8307,             0.53248,            0.028908,            0.015925,             0.01668,            0.007063,            0.007063,            0.007063
                  91,            0.039938,            0.026303,            0.010795,             0.78485,              0.8373,             0.84125,             0.54023,            0.029215,            0.015874,            0.015101,             0.00703,             0.00703,             0.00703
                  92,            0.039913,            0.026546,             0.01066,             0.77049,             0.84641,             0.84282,             0.55964,            0.028493,            0.015819,            0.014715,            0.006997,            0.006997,            0.006997
                  93,            0.039258,            0.026004,            0.010243,              0.7712,             0.83917,             0.84121,             0.55352,             0.02877,             0.01576,            0.015328,            0.006964,            0.006964,            0.006964
                  94,            0.039784,            0.026815,            0.010451,             0.78167,             0.84318,             0.84479,             0.54997,            0.028804,            0.015911,            0.015304,            0.006931,            0.006931,            0.006931
                  95,            0.040349,            0.027386,            0.010357,             0.79054,             0.84294,             0.84249,             0.56158,            0.027737,            0.015772,            0.014953,            0.006898,            0.006898,            0.006898
                  96,            0.040127,            0.027017,           0.0099393,             0.80362,             0.83617,             0.84611,             0.55464,             0.02876,            0.015816,             0.01384,            0.006865,            0.006865,            0.006865
                  97,             0.03893,            0.026438,            0.010211,             0.78796,             0.83745,             0.83301,             0.55944,            0.027661,            0.015703,            0.015095,            0.006832,            0.006832,            0.006832
                  98,            0.039552,            0.026743,             0.01007,              0.7779,             0.85126,              0.8412,             0.56645,             0.02793,            0.015685,            0.014134,            0.006799,            0.006799,            0.006799
                  99,            0.038696,             0.02563,            0.010262,              0.7776,             0.83168,             0.83347,             0.55515,            0.027825,            0.015681,              0.0156,            0.006766,            0.006766,            0.006766
                 100,            0.039435,            0.027097,           0.0098488,             0.79609,             0.83844,             0.84623,             0.55613,            0.028355,            0.015674,            0.015137,            0.006733,            0.006733,            0.006733
                 101,            0.039237,             0.02664,           0.0098799,             0.79987,              0.8478,             0.85233,             0.56651,            0.028308,            0.015664,            0.014126,              0.0067,              0.0067,              0.0067
                 102,            0.039135,            0.027262,           0.0096093,             0.79456,             0.83136,             0.84037,             0.55936,            0.028615,            0.015617,            0.014186,            0.006667,            0.006667,            0.006667
                 103,            0.038814,            0.026462,           0.0098768,              0.7788,             0.83557,             0.84056,             0.55501,            0.027764,            0.015754,            0.015109,            0.006634,            0.006634,            0.006634
                 104,            0.039383,            0.025838,           0.0098003,             0.77529,              0.8473,              0.8452,             0.56534,            0.027647,             0.01562,             0.01416,            0.006601,            0.006601,            0.006601
                 105,            0.038907,            0.025611,           0.0096335,              0.7903,             0.85031,             0.85428,             0.56589,            0.027382,            0.015559,            0.014368,            0.006568,            0.006568,            0.006568
                 106,             0.03889,            0.027312,           0.0097191,             0.78762,             0.85227,             0.84084,             0.56118,            0.027844,            0.015608,            0.013093,            0.006535,            0.006535,            0.006535
                 107,            0.038476,            0.027287,           0.0094448,             0.79863,             0.85271,             0.84565,             0.56632,            0.027618,            0.015641,            0.013209,            0.006502,            0.006502,            0.006502
                 108,            0.039582,            0.026824,           0.0093132,             0.80422,             0.83493,             0.84047,             0.55703,            0.028211,            0.015846,              0.0133,            0.006469,            0.006469,            0.006469
                 109,              0.0392,            0.025863,           0.0097561,              0.7963,             0.85988,             0.85539,              0.5642,            0.028728,            0.015679,            0.013246,            0.006436,            0.006436,            0.006436
                 110,            0.039297,            0.026066,           0.0094768,             0.80661,             0.85214,             0.85251,             0.57281,            0.027928,            0.015591,            0.013375,            0.006403,            0.006403,            0.006403
                 111,            0.038491,            0.026813,           0.0093731,             0.80224,             0.85053,              0.8558,             0.57516,            0.027953,            0.015609,            0.012761,             0.00637,             0.00637,             0.00637
                 112,            0.038645,            0.027335,           0.0091352,             0.78725,             0.85928,              0.8507,             0.56437,            0.028514,            0.015634,            0.013877,            0.006337,            0.006337,            0.006337
                 113,            0.038074,            0.026142,           0.0094994,              0.7757,             0.86118,             0.84966,             0.56265,            0.027729,            0.015604,            0.013881,            0.006304,            0.006304,            0.006304
                 114,            0.038573,            0.026501,           0.0093749,             0.79615,             0.86062,             0.85251,             0.57125,            0.028046,             0.01553,            0.013016,            0.006271,            0.006271,            0.006271
                 115,            0.037816,            0.025829,             0.00902,             0.80203,             0.85524,              0.8489,             0.56377,            0.028115,            0.015512,             0.01395,            0.006238,            0.006238,            0.006238
