               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.037898,            0.025971,           0.0095198,             0.80524,             0.86133,             0.84797,             0.57062,            0.027502,            0.015489,            0.013616,            0.006832,            0.006832,            0.006832
                  98,            0.038533,            0.026245,           0.0092531,             0.80498,             0.84471,             0.85177,             0.57679,            0.028213,            0.015447,            0.014176,            0.006799,            0.006799,            0.006799
                  99,            0.037594,            0.025086,           0.0094194,              0.7734,             0.85835,             0.84843,             0.57427,            0.027325,            0.015481,            0.015492,            0.006766,            0.006766,            0.006766
                 100,            0.038433,            0.026447,            0.009173,             0.81957,             0.84856,             0.85698,             0.58185,            0.027825,            0.015394,            0.013819,            0.006733,            0.006733,            0.006733
                 101,            0.038144,            0.025974,           0.0090391,             0.79544,             0.86779,             0.85767,             0.57696,            0.027752,            0.015532,            0.012959,              0.0067,              0.0067,              0.0067
                 102,            0.037989,            0.026533,           0.0090182,              0.8009,             0.86659,             0.86086,             0.58258,            0.027116,            0.015381,            0.013646,            0.006667,            0.006667,            0.006667
                 103,            0.037669,            0.025846,            0.009256,             0.79995,             0.86796,             0.85492,             0.57872,            0.027078,            0.015452,            0.010785,            0.006634,            0.006634,            0.006634
                 104,            0.038537,            0.025245,           0.0092415,             0.79247,             0.86832,             0.85731,             0.57958,            0.027055,            0.015422,            0.012075,            0.006601,            0.006601,            0.006601
                 105,            0.037882,            0.024987,           0.0090167,             0.79575,             0.85963,             0.85637,             0.57948,            0.027502,            0.015295,            0.014547,            0.006568,            0.006568,            0.006568
                 106,            0.037957,            0.026711,           0.0090018,             0.79416,             0.85943,             0.85294,             0.57626,            0.027018,            0.015519,            0.012764,            0.006535,            0.006535,            0.006535
                 107,            0.037502,            0.026724,           0.0089862,             0.79918,             0.86677,             0.86266,             0.58471,            0.026489,            0.015461,            0.013593,            0.006502,            0.006502,            0.006502
                 108,            0.038545,            0.026323,            0.008761,             0.79441,             0.85583,             0.84804,             0.57799,            0.027365,            0.015527,            0.014311,            0.006469,            0.006469,            0.006469
                 109,            0.038154,            0.025307,           0.0090854,             0.80564,             0.86826,             0.86189,             0.58621,            0.027003,            0.015424,             0.01277,            0.006436,            0.006436,            0.006436
                 110,            0.038277,            0.025536,           0.0089609,             0.80149,              0.8677,             0.84712,             0.57667,            0.027355,            0.015488,            0.012699,            0.006403,            0.006403,            0.006403
                 111,             0.03758,            0.026447,           0.0089841,             0.79995,             0.86023,             0.85262,             0.58268,            0.026968,            0.015429,            0.011379,             0.00637,             0.00637,             0.00637
                 112,            0.037594,            0.026766,           0.0084063,             0.79688,             0.86975,             0.86015,             0.58507,            0.027244,             0.01544,            0.013014,            0.006337,            0.006337,            0.006337
                 113,            0.037395,            0.025779,           0.0088733,             0.79085,             0.86782,             0.86081,             0.58939,            0.026647,            0.015445,            0.012154,            0.006304,            0.006304,            0.006304
                 114,            0.037289,            0.025919,           0.0086017,             0.79968,             0.86563,             0.85187,             0.58519,            0.026608,             0.01555,            0.012705,            0.006271,            0.006271,            0.006271
                 115,            0.036901,            0.025348,           0.0084341,             0.80088,             0.86336,             0.85691,             0.58309,            0.027154,            0.015373,            0.013708,            0.006238,            0.006238,            0.006238
                 116,             0.03765,            0.025658,           0.0088077,             0.79589,             0.85994,             0.85574,             0.58575,             0.02784,            0.015464,            0.013906,            0.006205,            0.006205,            0.006205
                 117,            0.036913,            0.025112,           0.0082898,             0.80281,             0.85518,             0.84995,             0.58391,            0.026807,            0.015438,            0.013004,            0.006172,            0.006172,            0.006172
                 118,            0.036966,            0.025064,           0.0083503,             0.80372,             0.86345,             0.85441,             0.58743,            0.027407,            0.015395,            0.012872,            0.006139,            0.006139,            0.006139
                 119,            0.037143,            0.025584,           0.0085042,             0.79698,             0.85924,             0.85761,             0.58434,            0.027231,            0.015341,            0.013612,            0.006106,            0.006106,            0.006106
                 120,            0.037237,            0.025529,           0.0084885,             0.80338,             0.87966,             0.86201,             0.58637,             0.02698,            0.015307,            0.013258,            0.006073,            0.006073,            0.006073
                 121,             0.03683,            0.025287,           0.0079373,             0.77816,             0.87185,             0.85417,             0.58453,            0.026916,            0.015395,            0.013723,             0.00604,             0.00604,             0.00604
                 122,            0.036988,            0.025333,           0.0079381,             0.79644,             0.87291,             0.85324,             0.58542,            0.026791,            0.015352,             0.01442,            0.006007,            0.006007,            0.006007
                 123,            0.036805,            0.025999,           0.0082111,             0.81212,             0.87353,             0.86531,             0.59115,            0.026897,            0.015304,            0.013198,            0.005974,            0.005974,            0.005974
                 124,             0.03676,            0.025043,           0.0082346,             0.81488,             0.86061,             0.85809,             0.59057,            0.027143,            0.015371,            0.013779,            0.005941,            0.005941,            0.005941
                 125,            0.037087,            0.024862,           0.0083952,             0.80838,             0.87655,             0.86081,             0.58931,            0.026703,            0.015394,            0.014884,            0.005908,            0.005908,            0.005908
                 126,            0.037415,            0.026608,            0.007685,             0.81338,             0.86552,             0.85423,             0.58477,             0.02637,            0.015415,            0.013552,            0.005875,            0.005875,            0.005875
                 127,            0.036337,            0.024805,           0.0083769,             0.80574,             0.87094,             0.85674,             0.58348,            0.027042,            0.015389,            0.013599,            0.005842,            0.005842,            0.005842
