               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,              0.0384,            0.056747,            0.024358,             0.80086,             0.87294,              0.8622,             0.63069,            0.025974,            0.016461,            0.012271,            0.007162,            0.007162,            0.007162
                  88,            0.038024,            0.055067,            0.023859,             0.80273,             0.85697,             0.85847,             0.62952,            0.026058,            0.016542,            0.012459,            0.007129,            0.007129,            0.007129
                  89,            0.038024,            0.055402,            0.023753,             0.81191,             0.87012,              0.8666,             0.63725,            0.026038,            0.016426,            0.012096,            0.007096,            0.007096,            0.007096
                  90,            0.037675,            0.055249,            0.023753,             0.80534,             0.86577,               0.857,             0.62874,            0.026003,            0.016685,            0.012858,            0.007063,            0.007063,            0.007063
                  91,            0.037912,            0.055193,            0.023553,             0.80773,             0.86995,             0.85547,             0.62943,            0.026109,            0.016659,            0.012108,             0.00703,             0.00703,             0.00703
                  92,            0.037774,            0.053217,             0.02373,             0.80724,              0.8759,             0.86325,             0.63141,            0.026095,            0.016505,            0.013059,            0.006997,            0.006997,            0.006997
                  93,            0.037521,            0.054464,            0.023723,             0.81458,             0.86241,             0.85981,             0.63095,            0.025901,            0.016607,            0.012478,            0.006964,            0.006964,            0.006964
                  94,            0.037612,            0.053557,            0.023628,             0.82491,             0.86899,             0.86356,             0.63487,            0.025428,             0.01649,            0.013195,            0.006931,            0.006931,            0.006931
                  95,            0.037324,              0.0537,            0.023205,              0.8147,             0.86256,             0.86385,             0.63365,            0.025541,            0.016611,             0.01211,            0.006898,            0.006898,            0.006898
                  96,            0.037446,            0.054385,            0.023173,             0.81804,             0.86718,             0.86119,             0.63328,             0.02557,            0.016563,            0.012021,            0.006865,            0.006865,            0.006865
                  97,            0.037384,             0.05406,            0.022553,             0.83145,             0.85001,             0.86464,             0.63704,            0.025718,            0.016551,            0.012259,            0.006832,            0.006832,            0.006832
                  98,            0.037533,            0.053537,            0.023253,             0.80936,             0.86858,             0.86555,             0.63871,            0.025971,            0.016569,             0.01272,            0.006799,            0.006799,            0.006799
                  99,            0.037366,            0.054812,            0.022823,             0.82037,             0.86795,             0.86365,             0.63459,              0.0262,            0.016649,            0.011035,            0.006766,            0.006766,            0.006766
                 100,            0.037496,            0.054157,            0.022531,             0.80825,             0.87164,             0.86445,             0.63554,            0.026129,             0.01659,            0.011204,            0.006733,            0.006733,            0.006733
                 101,            0.037117,            0.052963,             0.02296,             0.81703,             0.86165,             0.86203,             0.63251,            0.025688,            0.016599,            0.012313,              0.0067,              0.0067,              0.0067
                 102,            0.037175,            0.053417,            0.022324,             0.81981,             0.86612,             0.86622,             0.63672,             0.02562,            0.016533,            0.012588,            0.006667,            0.006667,            0.006667
                 103,            0.037487,            0.053859,            0.022062,             0.81279,             0.86832,             0.86597,             0.63521,             0.02585,            0.016458,            0.011661,            0.006634,            0.006634,            0.006634
                 104,            0.037238,            0.053809,            0.022258,             0.81729,              0.8635,             0.86534,             0.63333,            0.025873,            0.016527,            0.010917,            0.006601,            0.006601,            0.006601
                 105,            0.036869,            0.053507,            0.021868,             0.82015,             0.86723,             0.86778,             0.63628,            0.025883,             0.01655,            0.010732,            0.006568,            0.006568,            0.006568
                 106,            0.036976,            0.052959,            0.022059,             0.82553,             0.85867,             0.86488,             0.63544,            0.025897,             0.01653,             0.01111,            0.006535,            0.006535,            0.006535
                 107,            0.036796,            0.052463,            0.021665,             0.81528,             0.87053,             0.86044,             0.63167,            0.026172,            0.016602,             0.01077,            0.006502,            0.006502,            0.006502
                 108,            0.036774,              0.0532,            0.021557,              0.8252,             0.85737,             0.86332,             0.63702,            0.026073,            0.016524,            0.010598,            0.006469,            0.006469,            0.006469
                 109,            0.036711,            0.053297,            0.021488,              0.8185,             0.86126,             0.86552,             0.63725,            0.025594,            0.016622,            0.011858,            0.006436,            0.006436,            0.006436
                 110,            0.036472,            0.052751,            0.021552,             0.81915,             0.87039,             0.86678,             0.63816,            0.025717,            0.016575,            0.011298,            0.006403,            0.006403,            0.006403
                 111,             0.03663,            0.053143,            0.021289,             0.82141,             0.86952,             0.86564,             0.63886,            0.026077,            0.016648,            0.011125,             0.00637,             0.00637,             0.00637
                 112,            0.036578,            0.052928,            0.021184,             0.83149,             0.86134,             0.86792,             0.63713,            0.025887,            0.016611,            0.011517,            0.006337,            0.006337,            0.006337
                 113,            0.036669,            0.053366,            0.021438,             0.82001,              0.8722,             0.86717,             0.63606,            0.025867,            0.016595,             0.01062,            0.006304,            0.006304,            0.006304
                 114,            0.036519,            0.053228,            0.021041,             0.81797,             0.87001,             0.86724,             0.63776,             0.02592,            0.016585,             0.01024,            0.006271,            0.006271,            0.006271
                 115,            0.036425,            0.052818,            0.020953,             0.81935,             0.86433,             0.86548,              0.6372,            0.025854,            0.016551,            0.010579,            0.006238,            0.006238,            0.006238
                 116,            0.036073,            0.051327,            0.020583,             0.81993,              0.8612,             0.86206,             0.63738,            0.025815,            0.016586,            0.010624,            0.006205,            0.006205,            0.006205
                 117,            0.036163,            0.051935,            0.020854,             0.82224,             0.85462,             0.86496,             0.63863,            0.025843,            0.016517,            0.011484,            0.006172,            0.006172,            0.006172
                 118,            0.036092,            0.052756,            0.020557,              0.8108,             0.86867,             0.86509,              0.6406,            0.025668,            0.016592,            0.011382,            0.006139,            0.006139,            0.006139
                 119,            0.035968,            0.052126,            0.020198,             0.80946,             0.86481,             0.86637,             0.63861,            0.025884,            0.016585,             0.01089,            0.006106,            0.006106,            0.006106
                 120,             0.03596,             0.05192,            0.020432,             0.81138,             0.86178,              0.8646,             0.63683,            0.025854,            0.016594,            0.010994,            0.006073,            0.006073,            0.006073
                 121,            0.035855,            0.051759,            0.020059,             0.81274,             0.86107,             0.86387,             0.63596,            0.025714,            0.016599,            0.011634,             0.00604,             0.00604,             0.00604
                 122,            0.035689,            0.051083,            0.020306,             0.81705,             0.85803,             0.86223,             0.63782,             0.02592,            0.016587,            0.011993,            0.006007,            0.006007,            0.006007
                 123,            0.035693,            0.052325,            0.020278,             0.82577,             0.85498,             0.86625,             0.64047,            0.025713,            0.016577,            0.010904,            0.005974,            0.005974,            0.005974
